"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Jalen Hurts",PHI,"at WAS","4 out of 5 stars","A+","23.4"
"2","Patrick Mahomes II",KC,"at DEN","5 out of 5 stars","A","23.0"
"3","Lamar Jackson",BAL,"at ARI","5 out of 5 stars","A","22.0"
"4","Josh Allen",BUF,"vs. TB","2 out of 5 stars","A","21.1"
"5","Justin Herbert",LAC,"vs. CHI","5 out of 5 stars","A","20.0"
"6","Tua Tagovailoa",MIA,"vs. NE","4 out of 5 stars","A-","18.9"
"7","Jared Goff",DET,"vs. LV","3 out of 5 stars","B+","18.1"
"8","Trevor Lawrence",JAC,"at PIT","2 out of 5 stars","B","17.5"
"9","C.J. Stroud",HOU,"at CAR","2 out of 5 stars","B","17.0"
"10","Dak Prescott",DAL,"vs. LAR","2 out of 5 stars","B","16.6"
"11","Joe Burrow",CIN,"at SF","2 out of 5 stars","B","16.4"
"12","Kirk Cousins",MIN,"at GB","3 out of 5 stars","B-","16.1"
"13","Russell Wilson",DEN,"vs. KC","2 out of 5 stars","C+","15.8"
"14","Jordan Love",GB,"vs. MIN","3 out of 5 stars","C","15.6"
"15","Matthew Stafford",LAR,"at DAL","2 out of 5 stars","C","15.4"
"16","Sam Howell",WAS,"vs. PHI","4 out of 5 stars","C-","15.3"
"17","Derek Carr",NO,"at IND","3 out of 5 stars","D+","15.2"
"18","Gardner Minshew II",IND,"vs. NO","2 out of 5 stars","D","15.1"
"19","Bryce Young",CAR,"vs. HOU","3 out of 5 stars","D","14.9"
"20","Desmond Ridder",ATL,"at TEN","4 out of 5 stars","D","14.8"
"21","Geno Smith",SEA,"vs. CLE","3 out of 5 stars","D","14.7"
"22","Kenny Pickett",PIT,"vs. JAC","3 out of 5 stars","D-","14.5"
"23","Baker Mayfield",TB,"at BUF","2 out of 5 stars","F","14.3"
"24","Sam Darnold",SF,"vs. CIN","3 out of 5 stars","F","14.1"
"25","Jimmy Garoppolo",LV,"at DET","4 out of 5 stars","F","14.0"
"26","Joshua Dobbs",ARI,"vs. BAL","2 out of 5 stars","F","13.8"
"27","Mac Jones",NE,"at MIA","4 out of 5 stars","F","13.7"
"28","Tyrod Taylor",NYG,"vs. NYJ","2 out of 5 stars","F","13.5"
"29","Zach Wilson",NYJ,"at NYG","4 out of 5 stars","F","13.2"
"30","Tyson Bagent",CHI,"at LAC","5 out of 5 stars","F","12.6"
"31","Brock Purdy",SF,"vs. CIN","3 out of 5 stars","F","11.5"
"32","P.J. Walker",CLE,"at SEA","4 out of 5 stars","F","10.1"
"33","Will Levis",TEN,"vs. ATL","3 out of 5 stars","F","8.5"
"34","Malik Willis",TEN,"vs. ATL","3 out of 5 stars","F","6.2"
"35","Aidan O'Connell",LV,"at DET","4 out of 5 stars","F","2.7"
"36","Deshaun Watson",CLE,"at SEA","4 out of 5 stars","F","0.0"
"37","Brian Hoyer",LV,"at DET","4 out of 5 stars","F","0.0"
"38","Andy Dalton",CAR,"vs. HOU","3 out of 5 stars","F","0.0"
"39","Kyler Murray",ARI,"vs. BAL","2 out of 5 stars","F","0.0"
"40","Kyle Trask",TB,"at BUF","2 out of 5 stars","F","0.0"
"41","Bailey Zappe",NE,"at MIA","4 out of 5 stars","F","0.0"
"42","C.J. Beathard",JAC,"at PIT","2 out of 5 stars","F","0.0"